;base;base;base;base;base;base;base;base;base;base;base;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n
Qual é a maior cidade da Austrália?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Ache todas as plataformas de lançamento espaciais operadas pela NASA.;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;True;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False
Quem é o prefeito de Tel Aviv?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False
Liste todos os episódios da primeira temporada do seriado Família Soprano da HBO.;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;True;True;True;True;False;False;False;False;True;True;False;False;False;False;True;True;True;True;False;False;True;True;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Quem criou Batman?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;True;False;False;True;True;False;False;False;False;True;True;False;False;False;False
Quem interpretou Gus Fring em Breaking Bad?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Em que linguagem de programação foi escrito o GIMP?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;True;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False
Em que império antigo você poderia pagar com grãos de cacau?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Quem é o editor da Forbes?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;True;False;False;True;True;False;True;False;False;True;True;False;False;False;False
Quantos habitantes tem a capital da Austrália?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False
Quais surfistas profissionais nasceram na Austrália?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;True;False;False;True;True;False;False;False;False;True;True;False;False;False;False
Que companhias de eletrônica foram fundadas em Beijing?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;True;False;False;True;True;False;True;False;False;True;True;False;False;False;False
Mostre todos os jogos da Mean Hamster Software.;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Quantas lojas Aldi existem?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Qual a capital de Camarões?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;True;False;False;True;True;False;True;False;False;True;True;False;True;False;False
Há algum jogo eletrônico chamado Battle Chess?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False
A esposa do Presidente Lincoln chamava-se Mary?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;True;False;False
Encontre todos os filmes dirigidos por Francis Ford Coppola.;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Qual filme de Tim Burton teve o maior orçamento?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Breaking Bad tem mais episódios do que Game of Thrones?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;True;True;True;True;False;False;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Quem era chamado de Rodzilla?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Natalie Portman nasceu nos Estados Unidos?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;True;False;False;True;True;False;True;False;False;True;True;False;False;False;False
Mostre os netos de Elvis Presley.;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False
Quais filmes protagonizados por Mickey Rourke foram dirigidos por Guy Ritchie?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;True;True;True;True;False;False;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;True;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Quando morreu o criador de Drácula?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;True;False;True;False;False;False;True;False;True;False;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;False;True;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
De que país vem o criador de Miffy?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Qual é o nome verdadeiro do Batman?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;True;False;False;True;True;False;True;False;False;True;True;False;False;False;False
Que forma de governo a Rússia possui?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Quantas companhias foram fundadas pelo fundador do Facebook?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;True;True;True;True;True;False;True;True;True;True;True;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False
Liste todas as gravadoras canadenses de música Grunge.;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Quantos filhos Benjamim Franklin teve?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Liste os filhos de Margaret Thatcher.;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;True;False;False;True;True;False;True;False;False;True;True;False;False;False;False
De que região é o Melon de Bourgogne?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Qual é o filho mais velho de Meryl Streep?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
As rãs arborícolas são um tipo de anfíbio?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Christian Bale atua em Velvet Goldmine?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;True;False;False;True;True;False;True;False;False;True;True;False;True;False;False
Liste todos os jogos da GMT.;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
O Isar desemboca em um lago?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;False;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;True;False;False;True;True;False;True;False;False;True;True;False;True;False;False
Que aeroportos a Yeti Airlines serve?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Que empresa indiana tem o maior número de empregados?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Que cor expressa a lealdade?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Qual a cidade com maior população?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Quem criou a Wikipedia?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Rita Wilson é a esposa de Tom Hanks?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False
A esposa do presidente Obama chama-se Michelle?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;True;False;False;True;True;False;False;False;False;True;True;False;False;False;False
Quantos grupos étnicos vivem na Eslovênia?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Quem é o presidente da Eritrea?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;True;False;False;True;True;False;False;False;False;True;True;False;False;False;False
Que filmes Stanley Kubrick dirigiu?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False
Quando o Titanic foi completado?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False
Quantas páginas tem Guerra e Paz?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False
Quem é o jogador mais jovem da Premier League?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False
Qual a montanha mais alta da Itália?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;True;False;False;True;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Qual a altura de Claudia Schiffer?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;True;False;False;True;True;False;True;False;False;True;True;False;True;False;False
Quem foi o vice presidente de John F. Kennedy?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Que subsidiária da Lufthansa atende Dortmund e Berlin?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Quem foi o sucessor de John F. Kennedy?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;True;False;True;False;False;False;True;False;True;False;False;False;True;False;True;False;False;False;True;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False
Quem compôs a trilha sonora do Titanic de Cameron?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Quais filmes Kurosawa dirigiu?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;True;True;True;True;True;True;True;True;False;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;True;False;False;True;True;False;True;False;False;True;True;False;False;False;False
Para qual gravadora Elvis gravou seu primeiro álbum?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;True;True;True;True;True;False;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;True;False;False;True;True;False;True;False;False;True;True;False;False;False;False
Em que fuso horário está Roma?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Qual a moeda da China?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False
Quem são os desenvolvedores do DBPedia?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;True;False;False;True;True;False;True;False;False;True;True;False;True;False;False
O local onde Abraham Lincoln morreu tem um website?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False
Quem é o rei da Holanda?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Em que cidade Nikos Kazantzakis morreu?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False;False;True;False;False
Quem foi o pai da Rainha Elizabeth II?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Liste todas as aves que correm perigo de extinção.;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Quantos habitantes tem a maior cidade do Canadá?;True;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;True;True;False;False;False;False;True;True;False;False;False;False;True;True;False;False;False;False
De quais conflitos militares Lawrence da Arábia participou?;False;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
